Report ID,Drugs,Categories,Non-Substance,Context,Dose Method,Intensity,Gender,Title,Author,Date,Views
39408,Pharms - Venlafaxine[method]oral[amount]repeated[form]daily,,,,,Light,,What They Say Is True,Phex,Jul 6 2006,13160
39417,Pharms - Zolpidem[method]oral[form]daily,,,,,Medium,,Eight Years of Daily Use,benzodiazaqueen,Feb 9 2005,49405
39418,Datura[method]oral[amount]35 seeds,,,,,Medium,,World of Pain,Mike,Aug 21 2006,31508
39419,Dimenhydrinate[method]oral[amount]600 mg[form]pill / tablet,,,,,Strong,,"Agony, Pure Agony",Jo5H,Jul 25 2007,17661
39420,5-MeO-DMT[method]smoked[amount]12 mg[form]powder / crystals,,,,,Extreme,,A Cautionary Tale,Xerxes,Jan 22 2007,13123
39423,"Heroin[method]IV[amount]1 shot[form]tar / resin,MDMA,Opiates,Stimulants",,,,,Strong,,Narcotic Bliss,Gnostikoi,Mar 28 2008,21454
39431,"Alcohol[method]oral[amount]7 shots[form]liquid,Cannabis[method]smoked[amount]1 bowl[form]plant material",,,,,Strong,,As Sick As I've Ever Been,Eligh,Mar 28 2008,5973
39432,Inhalants[method]inhaled[amount]8 hits[form]gas,,,,,,,0 Gravity,Kyoshira,Dec 18 2007,41
39434,Datura[method]oral[amount]leaves[form]tea,,,,,Medium,,Punished for Entering the Spirit World,Agent11421,Jul 19 2005,20299
39441,Cocaine[method]insufflated[amount]repeated[form]powder / crystals,,,,,Light,,Is It Really That Great?,Dee,Jun 25 2007,4862
39446,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Strong,,"Not Lifechanging, But a Wonderful Experience",Princess Shiba,Aug 20 2007,5250
39448,Cannabis[method]smoked[amount]5 hits[form]plant material,,,,,Strong,,Electricians Nirvana,Sparky,Mar 28 2008,3637
39450,Morning Glory[method]oral[amount]7.0 g[form]seeds,,,,,Strong,,Love Velouria,Bee,Mar 28 2008,10197
39452,Cocaine[method]insufflated[amount]2 lines[form]powder / crystals,,,,,Medium,,It Was Different For Me,Anthony,Mar 7 2008,73
39454,"Cannabis[method]smoked[form]plant material,Hydrocodone[method]oral[amount]15 mg[form]pill / tablet,Opioids,Pharms - Carisoprodol[method]oral[amount]700 mg[form]pill / tablet",,,,,Light,,Time Warp,Skeet,May 9 2006,18260
39456,2C-I,,,,,Medium,,Some Things I Know,Cactushead,Mar 18 2006,4028
39460,Mushrooms[method]oral[amount]2.0 g[form]dried,,,,,Medium,,A Classic Tale of Self-Betterment,college boy,Aug 10 2005,4116
39461,"Cannabis[method]smoked[form]plant material,Datura[method]smoked[form]leaves",,,,,Medium,,Gravity and Respect,Medea,Nov 30 2006,19636
39462,Mushrooms[method]oral[amount]10 g[form]fresh,,,,,Strong,,When a Night Can Be Called a Level Three,Jazz,Aug 19 2007,4189
39463,Cocaine[method]insufflated[amount]repeated[form]powder / crystals,,,,,Medium,,Mildly Addicting,Cocafairies,Mar 28 2008,4730
39464,"MDMA[method]oral[amount]1 tablet,Stimulants",,,,,Medium,,Impossibly Amazing,Dr. Zoidberg,Jul 15 2006,43460
39466,Salvia divinorum[method]smoked[amount]1 hit[form]extract,,,,,Strong,,Running and Waving,Atman,Mar 28 2008,3282
39472,"2C-T-7[method]oral[amount]60 mg[form]capsule,Phenethylamine",,,,,Medium,,A Different Universe,Barthezz,Apr 6 2005,10842
39475,"Benzodiazepines,Hydrocodone[method]oral[amount]100 mg[form]daily,Opioids,Pharms - Diazepam[method]oral[amount]30 mg[form]daily",,,,,Medium,,The Fun is Over,Annie,Jan 26 2008,10720
39477,"Datura[method]oral[amount]2.5 g,Dimenhydrinate[method]oral[amount]20 tablets",,,,,Strong,,Heart Problems from the Combo,Ase,Aug 21 2006,18127
39489,Cacti[method]oral[amount]13 in[form]tea,,,,,Medium,,Feeling 'In the Body' Like Never Before,Noviseer,Jan 4 2005,24921
39495,Cocaine[method]insufflated[amount]1 line[form]powder / crystals,,,,,Medium,,Simply Pleasant,Shidosha,Feb 27 2007,10451
39497,DXM[method]oral[amount]2[form]liquid,,,,,Extreme,,Dying to Use,Dex,Aug 24 2007,8844
39501,"Hydromorphone[amount]repeated,Opioids",,,,,Medium,,Warm Liquid Ooze,MrShankly,Apr 17 2007,34103
39503,5-MeO-DiPT[method]oral[amount]200 mg[form]liquid,,,,,Medium,,Surprising Dosage Curves,Trance79,Aug 9 2006,4182
39505,"Benzodiazepines,Pharmaceuticals,Pharms - Alprazolam[method]oral[form]pill / tablet",,,,,Medium,,Brain Pulsating in Alprazo-land,anxiolytic,Nov 15 2005,160843
39510,"Mushrooms[method]oral[amount]1.75 g[form]dried,Pharms - Escitalopram[method]oral[amount]20 mg[form]daily,Pharms - Topiramate[method]oral[amount]25 mg[form]daily",,,,,Light,,Shrooms on SSRIs,JB,Nov 23 2005,17590
39513,"2C-B[method]oral[amount]1 capsl,Phenethylamine",,,,,Medium,,First Experience Ever!,MysteryMatt,Nov 12 2008,5658
39517,"Heroin[method]insufflated[form]ground / crushed,Opiates",,,,,Medium,,Dope F(r)iend,Marsupial,Apr 2 2006,57183
39518,Nitrous Oxide[method]inhaled[form]gas,,,,,Medium,,Life is So Complex,Octavius,Mar 28 2008,10279
39519,Salvia divinorum[method]smoked[amount]2 hits[form]extract - 5x,,,,,Strong,,This Plant is the Keeper of the Gate,Salvo,Jan 20 2008,3492
39526,"Alcohol[method]oral[amount]repeated[form]daily,Pharms - Venlafaxine[method]oral[amount]150 mg[form]daily",,,,,Medium,,Teeth Gnashing Withdrawal,David C.,Jun 27 2007,13717
39531,Caffeine[method]oral[amount]1000 mg[form]pill / tablet,,,,,Extreme,,Complete Utter Desperation to Escape,UnderTheTable,Jan 13 2005,6326
39532,Pharms - Tramadol[method]oral[amount]450 mg[form]pill / tablet,,,,,Light,,Weight Seems to Matter,Falafel,Jun 26 2007,52026
39534,"MDMA[amount]repeated,Stimulants",,,,,Strong,,Visual Distortion,J,Feb 16 2008,6192
39542,"Pharmaceuticals,Pharms - Bupropion[method]oral[amount]300 mg[form]daily",,,,,Medium,,"Not Depressed, But Not Happy",Piedro The Mighty,Jan 1 2011,10303
39543,Mushrooms[method]oral[amount]3.7 g[form]dried,,,,,Strong,,The Long Lost Key to God,Nick,Jun 20 2007,3273
39557,Salvia divinorum[method]sublingual[amount]3.0 g[form]leaves,,,,,Strong,,Learning Not to Force it,Jack Dracona,Aug 1 2007,4432
39558,Cannabis[method]smoked[amount]repeated[form]plant material,,,,,Medium,,"Here I Sit Now, Reflecting on 8 Years",Dan,Mar 31 2008,7782
39559,Yerba Mate[method]oral[form]tea,,,,,Light,,Not Mind-Altering,I.B. Surprised,Mar 1 2006,10283
39562,"2C-D,Cacti[method]oral[amount]1700 mg[form]extract,Phenethylamine",,,,,Medium,,"Of Death, Love, and Ancestral Spirits",___¹_,Mar 9 2005,17191
39567,2C-I[method]oral[amount]16 mg,,,,,Medium,,Thyroid Problems Associated With Use,Awareness,Jan 14 2005,23100
39568,"Harmala Alkaloids,Pharms - Citalopram[method]oral[amount]60 mg[form]daily,SSRIs,Syrian Rue[method]oral[amount]1 Tbsp[form]ground / crushed",,,,,Light,,When SSRI's Need a Vacation,Calmer,Jul 22 2005,30266
39572,AET[method]oral[amount]100 mg[form]capsule,,,,,Medium,,Suffused and Eulogistic,Cosmo,Dec 16 2006,10221
39579,Kratom[method]oral[amount]0.5 oz[form]tea,,,,,Medium,,Best 3 Hours Ever,Goatman88,Feb 5 2005,35510
39582,"Amphetamines[method]oral[amount]5.0 mg[form]pill / tablet,Pharms - Escitalopram[method]oral[amount]10 mg[form]daily,Stimulants",,,,,Light,,Happy Pill But Not Long-Lasting,BuzzinHead,Mar 28 2008,26728
39587,Mushrooms[method]oral[amount]5.0 g[form]dried,,,,,Extreme,,Alien Weirdness and Devolving into the Ape,davinox,Jun 29 2005,14403
39592,Pharms - Tiagabine[method]oral[amount]4.0 mg[form]pill / tablet,,,,,Light,,Gifts from the Pain Doctor,Anonymous,Jun 15 2006,11855
39598,5-MeO-DMT[method]smoked[amount]20 mg[form]powder / crystals,,,,,,,This Shit Is Fucking Evil,Hullucination16,Jan 13 2016,27
39603,Alcohol[method]oral[amount]100 ml[form]liquid,,,,,Medium,,Not As I Imagined,Spud,Mar 28 2008,11133
39604,5-MeO-DALT[method]oral,,,,,No Effect,,This Compound Is Uninteresting,Hamshake,Jan 9 2005,20161
39620,Betel Nut[method]oral,,,,,Light,,Working with the Breeze,Dopeman422,May 9 2006,10712
39621,Nutmeg[method]oral[amount]9.0 g[form]ground / crushed,,,,,Medium,,Really Heavy Body Stone,Hypostatize,Mar 28 2008,9988
39624,LSD[method]oral[amount]3 hits[form]blotter / tab,,,,,Medium,,Green Oranges,CandyKid,Mar 31 2008,8074
39625,"MDMA[method]oral[amount]2 tablets[form]pill / tablet,Stimulants",,,,,Medium,,A Hazy Suburban Roll,Alice,Mar 30 2008,6029
39629,Cannabis[method]smoked[form]plant material,,,,,Extreme,,Turning Point Bad Trip,Shazzaka,Mar 30 2008,8967
39633,"Pharms - Paroxetine[method]oral[form]daily,SSRIs",,,,,Medium,,A Double Edged Blade,Lucky Luuk,Mar 4 2011,7055
39635,Barbiturates[method]oral[amount]repeated[form]pill / tablet,,,,,,,The Highs and Lows,Anonymous,Nov 30 2007,79730
39637,"MDMA[method]oral[amount]150 mg,Pharms - Escitalopram[method]oral[amount]10 mg[form]daily,SSRIs,Stimulants",,,,,Light,,"Blocked Some Effects, Others Unaffected",HP,Apr 21 2010,9682
39640,5-MeO-DMT[method]insufflated[amount]20 mg[form]powder / crystals,,,,,Strong,,All-Encompassing Body of the Mind,grimly,Nov 29 2005,5193
39654,Peyote[method]oral[amount]5 Tbsp[form]ground / crushed,,,,,Strong,,The Screaming Generic Sounds of Horror,Naiveidiotkid,May 30 2006,45577
39657,Mushrooms[method]oral[amount]2.2 g[form]dried,,,,,Medium,,Nature Squared,McIver,Nov 16 2005,31601
39660,Brugmansia[method]oral[amount]3 leaves[form]fresh,,,,,Extreme,,Went to Jail and the Hospital,JC,Aug 20 2006,22435
39671,Pharms - Buprenorphine[method]sublingual[amount]4.0 mg[form]daily,,,,,Strong,,No Withdrawal...Ha!,bupper,May 11 2006,54785
39672,5-MeO-DALT[method]oral[amount]10 mg[form]powder / crystals,,,,,Light,,Underwhelmed,Yaku_Kusuri,Jan 12 2005,24024
39673,Nitrous Oxide[method]inhaled[amount]repeated[form]gas,,,,,Medium,,Residue in Whippets,Tafer,May 19 2008,13062
39674,Mushrooms,,,,,Medium,,My Migraine Left,finne,Jan 31 2011,5507
39676,Morning Glory[method]oral[amount]repeated,,,,,Medium,,Understanding Psychedelia,M,May 11 2007,12059
39677,2C-I[method]oral[amount]20 mg[form]powder / crystals,,,,,Strong,,2C-Indivisible,Dr. Octafer,Dec 9 2008,3838
39679,"Belladonna[method]oral[amount]7.0 mg[form]pill / tablet,Heroin[method]IV,Opiates",,,,,Medium,,The Shower,Michael,Apr 22 2006,32963
39680,Calea zacatechichi[method]oral[amount]2 cups[form]tea,,,,,Light,,Dreamy Experience,CptFarlow,Jan 25 2005,17608
39687,,,,,,No Effect,,,,,
39688,Cannabis[method]smoked[amount]1 cig.[form]plant material,,,,,Strong,,It Must Have Been the Rain,Dan,Mar 31 2008,4451
39692,Ibogaine[method]oral[amount]250 mg,,,,,Strong,,Powerful But Gentle,C.S.,Feb 16 2005,55883
39695,Salvia divinorum[method]smoked[amount]repeated[form]extract - 5x,,,,,Extreme,,My Consciousness Membrane,Chretien,Mar 31 2008,4269
39696,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Strong,,White Ball o' Light,Chretian,Aug 1 2007,6110
39702,Mimosa spp.,,,,,Medium,,First Attempt At Extracting DMT,Speak No Evil,Jan 23 2007,18071
39706,Damiana[method]smoked[amount]0.5 g[form]dried,,,,,Medium,,"A Single Bowl, Effects Profound and Beautiful",Nahli,Apr 25 2005,53328
39707,Nutmeg[method]oral[amount]10 g[form]ground / crushed,,,,,Strong,,Scared and Sleepy,Warpapostle,Aug 1 2007,5160
39714,Catha edulis[method]buccal[amount]52 in[form]plant material,,,,,Light,,End of Week Pick-me-up,Spawnee,Jun 27 2005,44966
39719,5-MeO-DMT[method]smoked[amount]7.0 mg[form]powder / crystals,,,,,Medium,,5-Methoxy-Dimethylterror,Fry Kid,Mar 10 2008,8440
39724,DMT[method]smoked[amount]60 mg[form]powder / crystals,,,,,Strong,,Amazing Breakthrough,DUFF,Mar 5 2007,8393
39726,Inhalants[method]inhaled[amount]repeated[form]liquid,,,,,Extreme,,Falling From Nowhere,Sucker,Sep 4 2007,13319
39730,"2C-I[method]oral[amount]17 mg,Pharmaceuticals,Pharms - Lithium[method]oral[amount]1050 mg",,,,,Extreme,,Don't Mix These,2C-I,Apr 5 2005,17600
39734,Yerba Mate[method]oral[form]daily,,,,,Medium,,Spoonful of Sugar Helps the Medicine Go Down,Eyepower,Dec 12 2005,11399
39740,"5-MeO-AMT[method]oral[amount]17.5 mg,Alcohol[method]oral[amount]7 shots[form]liquid,Benzodiazepines,Cannabis[method]smoked[amount]repeated[form]plant material,Cocaine[method]insufflated[amount]repeated[form]powder / crystals,Pharmaceuticals,Pharms - Alprazolam[method]insufflated[amount]1 tablet[form]ground / crushed",,,,,Medium,,Mushroom Crack,MushCrack,Mar 7 2008,399
39741,"Pharmaceuticals,Pharms - Bupropion[amount]300 mg,Pharms - Methylphenidate[amount]30 mg",,,,,No Effect,,Didn't Combine Well,P popper,Jan 11 2007,44
39742,Mushrooms[method]oral[amount]1.75 g[form]ground / crushed,,,,,Medium,,A Midwinter's Dream,Dave,Aug 9 2006,12529
39743,Cocaine[method]insufflated[amount]repeated[form]powder / crystals,,,,,Medium,,What is the Large Deal?,Frizz,Jun 25 2007,44
39745,Piperazines[method]smoked[amount]6 hits[form]powder / crystals,,,,,,,Overall: Don't,bobinthiscase,Feb 7 2007,34
39749,"Barbiturates[method]oral[amount]10 tablets[form]pill / tablet,Hyoscyamine,Opiates,Scopolamine",,,,,Extreme,,Barbies with Baggage,SomeonElse,Mar 31 2008,41608
39752,"MDMA[amount]repeated[form]powder / crystals,Pharms - Amitriptyline[method]oral[amount]10 mg[form]pill / tablet,Stimulants",,,,,Strong,,Wide Awake Dreaming,Lastmarine,Aug 12 2005,20942
39755,"MDMA[method]oral[amount]1 tablet[form]pill / tablet,Stimulants",,,,,Strong,,Shaking Hands with Death,Brain damage,Sep 15 2005,7356
39771,"Mushrooms[method]oral[amount]8.0 g[form]dried,Psilocybin[method]oral[form]liquid",,,,,Strong,,Initiation,Cameron,Feb 12 2007,19049
39778,Pharms - Tramadol[amount]repeated[form]pill / tablet,,,,,Medium,,"Effective Use, Misuse, Discontinuation",Pharmboy,Mar 31 2008,29702
39798,Wormwood[method]oral[amount]3 tsp[form]tea,,,,,Medium,,Doll-House,Callius,Jan 12 2007,11460
39801,Cacti[method]oral[amount]22 g[form]dried,,,,,Strong,,Field Notes of an Advance Scout,Sarah F.,Jan 26 2005,35194
39802,2C-I[method]oral[amount]1 tablet,,,,,Medium,,A Camping Trip,NigTony,Mar 11 2008,3472
39805,2C-I[method]oral[amount]20 mg[form]powder / crystals,,,,,Medium,,Death and then Awareness,52,Jan 24 2005,19400
39816,"MDMA[method]oral[amount]repeated[form]pill / tablet,Stimulants",,,,,Strong,,Looking Back Now,Belgianboy,Mar 28 2007,7904
39822,Cacti,,,,,Medium,,Two Opposing Trips,killjoy,Jul 27 2005,9212
39836,"Hydrocodone[method]oral[amount]3 tablets[form]pill / tablet,Opioids",,,,,Light,,Cross-Eyed As Hell,Syringe,Jun 12 2006,15857
39840,DMT[method]smoked[form]powder / crystals,,,,,Strong,,Wiggins Fork,Butch & Sundance,Dec 6 2005,7756
39848,DiPT[method]oral[form]capsule,,,,,Medium,,A Gentle but Intriguing Introduction,Way,Feb 4 2005,12760
39851,"Cocaine[method]insufflated[form]powder / crystals,Cocaine[method]insufflated[form]powder / crystals",,,,,Strong,,The Final Night,Semloh,Mar 31 2008,12053
39852,"Pharms - Propoxyphene,Salvia divinorum[form]liquid",,,,,Extreme,,Be Cautious,candyrav3r82,Nov 2 2006,7510
39853,"2C-T-7[method]oral[amount]20 mg,Phenethylamine",,,,,Medium,,An Experience not of this World,Seamore,Jan 13 2009,6217
39854,"Alcohol[method]oral[amount]24 oz[form]liquid,Catnip[method]smoked[amount]2 bowls[form]plant material",,,,,Light,,Fun Little Additive,Rayzak,May 30 2007,12992
39855,,,,,,Medium,,,,,
39856,LSD[method]oral[amount]1 hit[form]blotter / tab,,,,,Strong,,Explorers in the Further Regions,Wiccan_Seeker,Jan 19 2005,18337
39857,DMT[method]smoked,,,,,Medium,,Speaking in Tounges,Sunyata,Jan 28 2005,31519
39860,Mushrooms[method]oral[amount]12.5 g[form]dried,,,,,Strong,,Question Reality,AfroH,Apr 1 2008,3732
39866,"MDMA[method]oral[form]pill / tablet,Stimulants",,,,,Light,,Bipolar Reaction,Bengt,Jun 16 2006,15934
39870,Unknown,,,,,Strong,,What in God's Name,imaginefication,Aug 10 2005,13933
39872,Cacti[method]oral[amount]0.75 oz[form]capsule,,,,,Medium,,Life in Motion,Noone,Nov 30 2006,5200
39873,Various,,,,,Medium,,The Horrible New Way,D-eViL,Jan 18 2005,22587
39877,TMA-2[method]oral[form]capsule,,,,,Light,,Afterimages,pharmofile,Jan 18 2005,15011
39879,5-MeO-DMT[method]smoked[amount]16 mg[form]powder / crystals,,,,,Strong,,A Handful of Beauty,Electric Jesus,Mar 10 2008,3366
39884,Salvia divinorum[method]smoked[amount]100 mg[form]extract - 5x,,,,,Strong,,Lady Sage Conjured Out of Smoke,Sketch Master,Aug 14 2007,8124
39893,Dimenhydrinate[method]oral[amount]24 tablets[form]pill / tablet,,,,,Strong,,Sleepwalking,Dramamine,Apr 3 2008,22700
39898,"Amphetamines[method]oral[form]pill / tablet,Stimulants",,,,,Medium,,Lovely and Demonic,Anonymous,May 26 2006,33401
39914,,,,,,Medium,,,,,
39917,"Banisteriopsis caapi[method]oral[amount]25 g[form]tea,Harmala Alkaloids,Mimosa spp.",,,,,Strong,,Death Blooms,7into1,Mar 11 2005,28298
39919,Mushrooms[method]oral[amount]15 g[form]fresh,,,,,Strong,,"Drinks, Drugs, and Deja Vu",mugwump jism,Jan 27 2005,14371
39920,2C-I[method]oral[amount]28 mg[form]powder / crystals,,,,,Medium,,Family Trip to Cedar Point,Andrew,Nov 11 2008,355
39923,DXM[method]oral[amount]repeated[form]liquid,,,,,,,Game Playing and Illness,Gustavo Roderer,Nov 20 2007,33671
39927,Mushrooms[method]oral[amount]1.0 g[form]dried,,,,,Medium,,Dark Metal and a Dead Patient,Archer,Apr 3 2008,3605
39930,"2C-B[method]insufflated[amount]20 mg[form]powder / crystals,MDMA[method]insufflated[amount]1 tablet[form]ground / crushed,Mushrooms[method]oral[amount]1.7 g[form]plant material,Opioids,Pharms - Oxycodone[method]insufflated[amount]1 tablet[form]ground / crushed,Phenethylamine,Stimulants",,,,,Medium,,Galactic Roman Warrior,ZB,Jul 26 2005,43825
39931,"Pharms - Methylphenidate[method]insufflated[amount]1.5 tablets[form]ground / crushed,Pharms - Venlafaxine[method]oral[form]pill / tablet,Unknown[method]oral[form]pill / tablet",,,,,,,Crept Up on Me,Swift,Jul 29 2006,39
39933,"Amphetamines[method]oral[amount]30 mg[form]pill / tablet,Stimulants",,,,,Strong,,11 Hours in One Position,DingDangDeal,Apr 3 2008,19755
39940,Sceletium tortuosum[method]buccal[form]ground / crushed,,,,,Light,,Kanna in pre-Blizzard NYC,Floyd,Feb 7 2005,65876
39946,DXM[method]oral[form]liquid,,,,,No Effect,,PCP in My Urine,JOE,Jun 14 2007,306
39963,"Pharmaceuticals,Pharms - Sertraline[method]oral[form]daily,Pharms - Tramadol[method]oral[form]pill / tablet,SSRIs",,,,,Light,,The Dangers of Peace,Anonymous,Jun 22 2007,3986
39965,Cannabis[method]oral[amount]1 g[form]cookie / food,,,,,Strong,,Divine Brownies?,Rev. Roach,Nov 10 2011,12914
39966,Mushrooms[method]oral[amount]2.0 g[form]dried,,,,,Medium,,Interdimensional Game of Peak-A-Boo,Eridu,Aug 13 2007,3704
39969,Diphenhydramine[method]oral[amount]300 mg[form]pill / tablet,,,,,Strong,,Raw,Eyesoulate,Apr 3 2008,20656
39974,"Kratom[method]oral[amount]0.65 Tbsp[form]tea,Naltrexone[method]oral[amount]10 mg[form]pill / tablet",,,,,Strong,,Rapid Withdrawal Experiment,Orin,Feb 8 2005,42422
39977,Mushrooms[method]oral[amount]2.0 g[form]dried,,,,,Medium,,People in my Pants,Goose,Mar 2 2007,4074
39981,Salvia divinorum[method]smoked[amount]100 mg[form]extract,,,,,Strong,,A Trip to Life Itself: The Tan Wall o Nothing,Nidman,Jan 27 2005,13778
39982,Diphenhydramine[method]oral[amount]250 mg[form]pill / tablet,,,,,Strong,,A Night of Terror,Cheshire,Feb 7 2005,88742
39990,Mushrooms[method]oral[amount]3.5 g[form]dried,,,,,Medium,,Sinoid,ZombieNamedBub,Aug 13 2007,4292
39991,Kratom[method]oral[amount]6.0 g[form]tea,,,,,Medium,,Microwave/Water Boiler Preparation,MIM,Feb 16 2005,30389
39993,Salvia divinorum[method]smoked[amount]100 mg[form]extract,,,,,Medium,,Purple Zippers and Crawling Vines,Adam,Apr 3 2008,4068
39994,"Alcohol[method]oral,Cannabis[method]smoked,Cocaine[method]insufflated,Heroin[method]IV,Opiates,Pharmaceuticals[method]oral",,,,,Medium,,What I Thought I Wanted,dopefiend,Jul 25 2005,55556
39996,Absinthe[method]oral[amount]1.5 oz[form]liquid,,,,,Medium,,Fun at New Year's Eve,Greengills,Jan 23 2007,19254
39997,Skullcap[method]smoked[amount]0.75 g[form]extract,,,,,Light,,Not So Mild,passitbobbie,Jan 27 2005,24135
40009,Salvia divinorum[method]smoked[amount]2 hits[form]extract - 10x,,,,,Strong,,I Can't Get Off the Couch,KeiserSosay,Jul 7 2007,3781
40012,"Ayahuasca,Harmala Alkaloids,Mimosa spp.,Syrian Rue[method]oral[amount]3.0 g[form]tea",,,,,Medium,,"Psychic Network, and Mental Noise",iliketoplay,Mar 29 2005,11899
40014,GHB[method]oral[amount]repeated[form]daily,,,,,Light,,The Agony of Withdrawal,Firebird,Jun 27 2007,5903
40019,Kratom[method]oral[amount]3.0 g[form]tea,,,,,Light,,For Opiate Withdrawal,Alias,Feb 16 2005,20979
40021,Ether[method]inhaled[amount]repeated[form]gas,,,,,Strong,,Devil Ether,steve,Aug 13 2005,56397
40028,5-MeO-AMT[method]oral[amount]6.25 mg[form]cookie / food,,,,,,,First Trip on 5-meo-amt lasted 3 or 4 days,Jesse,Sep 15 2005,27
40034,Cocaine[method]insufflated[amount]1.0 g[form]powder / crystals,,,,,Light,,What's the Big Deal?,Drunkmonk,Jun 25 2007,4382
40036,,,,,,Medium,,,,,
40040,Mushrooms[method]oral[amount]40 g[form]fresh,,,,,Extreme,,Have You Seen the Saucers?,Beware of the moors,Apr 15 2008,6353
40046,DXM[method]oral,,,,,No Effect,,Weight Loss,Jdmanout,Jun 14 2007,695
