,,,,
,,,,
,The Whole Scoop,Marmot,Methocarbamol,Feb 11 2008
,Snow Blind,Sojournist,Cocaine,Feb 10 2008
,What Have I Become,Dante,Dimenhydrinate (Dramamine),Feb 10 2008
,A Slight Miscalculation,Cyber Samurai,Mushrooms - P. cubensis & Cannabis,Feb 10 2008
,Beaten by It,bleeding.leader,Tramadol (SR),Feb 10 2008
,Riding the Tram Car,Cashmoney,Tramadol,Feb 10 2008
,What It's Like,ScumOfAmerica,Methamphetamine,Feb 10 2008
,Seperation From Reality,Lee,Ether,Feb 10 2008
,Varying effects,Kjhg,Methylphenidate (Ritalin),Feb 10 2008
,My Little Bubble,White Rabbutt,LSD,Feb 9 2008
,Death Is Nothing Compared To Non-Existance,Count Drugula,Mushrooms,Feb 9 2008
,"Deconstructed, Reassembled, Healed",Satyr,Syrian rue & Mimosa tenuiflora,Feb 9 2008
,Wandering Into a Cult Gathering,LucidStudies,DiPT,Feb 9 2008
,Flirting With Death,IamHurt,Inhalants (Duster & Gasoline),Feb 8 2008
,An Alternative Life,Jjinsanejj,Salvia divinorum (leaves),Feb 7 2008
,Fractal Eternity,Fluffsta,Salvia divinorum,Feb 6 2008
,Very Frightening,SillyC,Salvia divinorum,Feb 5 2008
,Demons Until I Passed the Looking Glass,Vivid,Mushrooms - P. cubensis,Feb 5 2008
,Taking Over,dilated_pupils,Cocaine,Feb 5 2008
,Baptism of Fire,Steve,LSD,Feb 3 2008
,"Ecstasy, the True Meaning of the Word",Jon,"MDMA (Ecstasy), Tryptophan - 5-HTP & Cannabis",Feb 3 2008
,"Five Years Ago, Reaching Nirvana",Careful Voyagers,"MDMA, Mushrooms - P. cubensis & Tryptophan - 5-HTP",Feb 3 2008
,Prisoner In My Own Bathroom,The Opus,"Mushrooms & Pharmaceuticals (Alprazolam, Zolpidem & Cyclobenzaprine)",Feb 1 2008
,One of My New Favourites,magicalchem,MDPV,Jan 31 2008
,A Feeling of Perpetual Entrapment,Beach,Cannabis,Jan 31 2008
,Hypnotic Nights,Male_Factor,Zolpidem (Ambien),Jan 31 2008
,Best Day of the Year,Merlin,LSD,Jan 31 2008
,Being Ripped Into Death,Rmcello,Salvia divinorum (20x extract),Jan 29 2008
,"My Experience With 2-N,N-TMT",Aeon Psyche,2-ME-DMT,Jan 28 2008
,Peacefully Forever Changed,Nick,Mushrooms,Jan 27 2008
,Downward Spiral,Ambien/Stilnox,Zolpidem (Ambien),Jan 26 2008
,A Month of Use,Griegh,H. B. Woodrose & Anadanthera colubrina,Jan 26 2008
,A New Question Arose,Small Axe,Mushrooms,Jan 26 2008
,Not as Tolerant as I Thought,MongrelOctopus,Codeine,Jan 26 2008
,"Oh,  That's East ...",Egotripper,AMT,Jan 25 2008
,Lost in the Armageddon,MondayTripper,Mushrooms,Jan 24 2008
,Transendent and Yet Embodied,The Bear,LSD,Jan 24 2008
,My Body as an Orchestra,Nekrow,Cannabis,Jan 24 2008
,A Curious Mind,Jamie,Datura (Jimson Weed),Jan 23 2008
,Brain Overload,Mark,Cannabis,Jan 23 2008
,Unspeakable World-Destruction in Meager Words,Lakefingers,Salvia divinorum (5x extract),Jan 22 2008
,Extreme REM,The Man of Decency,Clonazepam,Jan 22 2008
,An Intense Stimulation of Body and Soul,AmoebaMan,Amphetamines (Adderall),Jan 22 2008
,Figments of my Imagination,Matt Robinson,Salvia Divinorum (13x extract),Jan 22 2008
,Strawberry Fields Forever,Naziskank,MDMA (Ecstasy),Jan 22 2008
,Quite Disappointing,Joshua,Temazepam & Alcohol,Jan 17 2008
,The Long Struggle,Aliasdck,Tramadol & Codeine,Jan 17 2008
,The Rundown,The Flop,Tramadol,Jan 17 2008
,"Flowers, Renoir, Pink Floyd and Trance",UV,LSD,Jan 17 2008
,"Pleasant and Warm, but Nothing Deep",Tryptamine*Dreamer,Anadenanthera peregrina & Tobacco,Jan 17 2008
,Opened the Door,ScoobyDx,LSD & Cannabis,Jan 16 2008
,My First Encounter,Adam,Diphenydramine,Jan 16 2008
,Melting Into the Furniture,Korny5858,Cannabis & Salvia divinorum (leaves),Jan 16 2008
,Pseudo-Speedball,The Candyman,"Ephedrine, Caffiene & Hydrocodone (with Acetaminophen)",Jan 16 2008
,Chewing: The Best Route of Administration,Chicoverde,Coca,Jan 16 2008
,The Exploded Mind,Hash Eater,Syrian Rue &  DPT,Jan 16 2008
,Enlightening With Vivid Hallucinations,Lisalucy13,5-MeO-AMT,Jan 15 2008
,Two Years in the Life of a Small Town Dealer,Shorty,Various,Jan 13 2008
,Next Time I'll Double the Dose,Aeon Psyche,2C-T-21,Jan 12 2008
,Goodbye Innocence,Neko,MDMA (Ecstasy),Jan 11 2008
,Mother of the Disappeared,Thom Mon,Salvia divinorum (10x extract),Jan 11 2008
,Bored with Drugs?!,Ugly Bill,"LSD, MDMA (Ecstasy) & Cannabis",Jan 11 2008
,4 Hours Inside My World,Bignose on wall,Mushrooms & Cannabis,Jan 11 2008
,Mushrooms in the Morning,Silas,Mushrooms & Cannabis,Jan 8 2008
,Guests On This Earth,Coz,Mushrooms & Cannabis,Jan 8 2008
,String Theory,Timmo,MDMA & Cannabis,Jan 8 2008
,The Walmart Lives,Risner,Salvia divinorum,Jan 8 2008
,Whitefish Bay Trials,PanamaFred,Wormwood & Various,Jan 7 2008
,Riding the Neon Carousel,James,Salvia divinorum (10x extract),Jan 6 2008
,Finding Bilbo,Nb2400,Dimenhydrinate,Jan 6 2008
,"A Sympathy of Crickets, An Ocean of Color",Upiyano,H.B. Woodrose,Jan 5 2008
,The Energy That Controls Reality,Anonymous,Salvia divinorum,Jan 5 2008
,"Merging with Infinity, Losing Identity",Kuba,Salvia divinorum (10x extract),Jan 4 2008
,Grotesque Physical Effects of Long-Term Use,The Eagle,Methamphetamine,Jan 4 2008
,Creepy and Terrifying,Timonium,Salvia divinorum (20x extract),Jan 3 2008
,Through the Doors of Perception,Flangemoose20,Cacti - T. pachanoi (San Pedro) & Cannabis,Jan 1 2008
,Pure,Murdock,Cocaine,Jan 1 2008
,It's Trippy To Me,Murdoc,Cocaine,Jan 1 2008
,An Indifferent Abyss for an Immature Mind,Warwick Nz,Salvia divinorum (10x extract),Jan 1 2008
,The Apocalypse,The S,Salvia divinorum (15x extract),Dec 31 2007
,The Demon and the Child,Auryn,Endogenous (Hypnagogic State),Dec 31 2007
,Tripping in a Far-Out Land,YoungExplorer,Salvia divinorum (5x extract),Dec 31 2007
,I Sense There is More Behind This,Xalithan,Salvia divinorum (5x extract),Dec 31 2007
,I Am,Emerald,H. B. Woodrose,Dec 30 2007
,No Recreational Value,Waver,"Eszopliclone (Lunesta), Alcohol (Beer), Cannabis & Alprazolam (Xanax)",Dec 30 2007
,Yet Another 'Realilty',JC,Salvia divinorum (20x extract),Dec 30 2007
,Plateau Sigma,Babydoll,DXM & Fluoxetine (Prozac),Dec 29 2007
,Through the Portal,Ak105,Salvia divinorum (20x extract),Dec 29 2007
,Reality Crystalized,FatFat,Cannabis (Crystals),Dec 29 2007
,Midnight Escapade,RLK,Mushrooms & Cannabis,Dec 28 2007
,"Hard to Achieve Effects, But Works",Dan Different,Salvia divinorum (leaves) & Tobacco,Dec 28 2007
,A Late Summer NIghts Dream,Estromer,Datura (Taken as Morning Glory),Dec 27 2007
,Temporary Bliss,Istari,Oxycodone,Dec 27 2007
,This is How It Feels,VegasGirl,Cocaine & Alcohol,Dec 27 2007
,Communication Through Touch,RM,Mushrooms,Dec 26 2007
,Overall Weird Experience,Vdogg,Diphenhydramine,Dec 26 2007
,Fun With Hypnotics,Lethe,"Zolpidem (Ambien), Zopiclone (Imovane), Zaleplon(Sonata) & Various",Dec 26 2007
,Vitruvian Helix,Robinhoody,Salvia divinorum (tincture & 5x extract),Dec 26 2007
,Looking at the World a Little Differently,Snuffleupagus,LSD,Dec 22 2007
,A Decent Preparation and Combo,BigRobbo,"Anadenthera Peregrina (Yopo), Blue Lotus (20x extract), Alcohol & Caffeine",Dec 21 2007
,The Surging Energy of the High,WC,Amphetamines (Adderall),Dec 21 2007
,Nitrite inhalants and hallucinations,Michael Thalbourne,"Inhalants - Nitrites (Amyl Nitrite, Butyl Nitrite)",Dec 21 2007
,And I'm Buzzzzzzing,Tree Fingers 171,Cocaine & Various,Dec 20 2007
,Jittery Nights,Nau,Methamphetamine,Dec 20 2007
,We Fell in Love,EManda,MDMA & Cannabis,Dec 20 2007
,Likely Allergic Reaction,Voyager,Calea zacatechichi,Dec 20 2007
,Things I've Learned,Older Guy,Piracetam,Dec 19 2007
,Affect Positive But Not Hyper,Nootropic Noob,Aniracetam (Ampament),Dec 19 2007
,A Great Revelation,Alkaloidaholic,"DXM, Nitrous Oxide & Inhalants (Chloroethane)",Dec 19 2007
,These Two Work Together,A. Hood,Nutmeg & Mushrooms,Dec 18 2007
,5-HTP the savior for stoners?,J-Stone,5-HTP,Dec 18 2007
,"Pleasant , then unconsciousness.",Grad Student,GBL,Dec 18 2007
,Calm and Contented,Chronos,Passion Flower,Dec 18 2007
,Understanding Reality Through Someone Else,Doyle,"Mushrooms, Alcohol & Cannabis",Dec 18 2007
,Aliens in Hyperspace,Terence,Mushrooms,Dec 17 2007
,Berserk,Hoo Haa,Mushrooms,Dec 16 2007
,Waterworld Highway,Bud-E,MDMA & Cannabis,Dec 16 2007
,Attending Church,Mchl,Ayahuasca & Cannabis,Dec 16 2007
,Journey To The Centre Of My Head,DayTripper,Mushrooms - P. semilanceata,Dec 16 2007
,Laughter -> Definately the Best Medicine,Earth Worm Jim,"MDMA (Ecstasy), Ketamine, Cannabis & Nitrous Oxide",Dec 16 2007
,How I Cured My Coke Habit,First_Time_Tweaker,Methamphetamine,Dec 16 2007
,This Newspaper of Yours,Anonymous,Mushrooms (P. Cubensis),Dec 16 2007
,There's Gold in Them There Pine Needles,Shamathan,"Amanitas (A. muscaria), Passion Flower, Cannabis & Tobacco",Dec 16 2007
,A Window to Insanity,p9hu7,Datura,Dec 16 2007
,Hundreds of Hummingbirds,kellyb975,Datura,Dec 16 2007
,The Introverted E,Tau the Apostate,5-HTP,Dec 15 2007
,The Edge of the Room,UncleHorneyToad,PCP,Dec 13 2007
,When Did I Become ET?,Live Yarf,LSD,Dec 12 2007
,Playing Games with My Mind,The Blue Cuckoo,Mushrooms,Dec 12 2007
,Awakening,Kayla D,MDMA (Ecstasy),Dec 12 2007
,Trapped Between Awake and Asleep,Tominox,Calea zacatechichi,Dec 12 2007
,Two Things I Will Never Do Again,Attack,MDMA & Cannabis,Dec 12 2007
,When Reality Disappears,California Dreamin,"Mushrooms, Cannabis, MDMA (Ecstasy) & Alcohol",Dec 12 2007
,Translation of Generation,RollzFanatik,MDMA (Ecstasy) & Cannabis,Dec 12 2007
,A Very Merry Unbirthday,Brucidi,MDMA,Dec 12 2007
,Fearless Freedom,vestyjr,Damiana,Dec 11 2007
,"Good Fun, Don't Know If I Will Again Though",Duke,Piperazines - BZP & Piperazines - TFMPP,Dec 11 2007
,Is There Anybody Out There?,Penguins 3rd Leg,Passion Flower,Dec 11 2007
,It's Great! Then You Come Down...,Wemshie,Piperazines - BZP & Cannabis,Dec 11 2007
,It's All Been One Long Trip,Zo,LSD,Dec 11 2007
,Down the Rabbit Hole,Spike,"LSD, Cannabis & Alprazolam",Dec 10 2007
,Otherworldly Experience,Mantis,LSD,Dec 10 2007
,The Trip That Broke the Camel's Back,Daytripper,LSD,Dec 9 2007
,Psychological Warfare,AlternateTraverse,Inhalants (Chloroethane),Dec 9 2007
,Real Euphoria,Winta,Methylone,Dec 9 2007
,Great While It Lasts,Mike D,Cocaine,Dec 7 2007
,Stupid Stupid Stupid,Bluey,Cannabis,Dec 7 2007
,Meet the First Thing Ever,Reverend Five,Salvia divinorum (10x extract),Dec 6 2007
,Novice Psychonaut,Elcid,DXM,Dec 6 2007
,Life Is an Electric TV Show,SourDiesel,LSD & Cannabis,Dec 6 2007
,Death Looming,Panda,Cannabis,Dec 6 2007
,One Boxing Day I Won't Soon Forget,NativeNick,"LSD, MDMA (Ecstasy) & Cannabis",Dec 6 2007
,Faces in the Sand,Azgaza,LSD,Dec 6 2007
,Very Impaired,Llœvatar,Zolpidem (Ambien),Dec 4 2007
,Spiritual Psychedelic First Time Experience,John,Cannabis & Alcohol,Dec 3 2007
,"Falling In Love With Me, or 10101 Repeating",JeffreyJohn,LSD & Cannabis,Dec 1 2007
,The Dream High,TripperMan96,"Oxycodone, Cannabis & Escitalopram",Dec 1 2007
,Powerful Psychedelics and a Haunted House,Creatus,"LSD, 2C-I & Cannabis",Dec 1 2007
,To the End of Reality,DemiG0d,Morning Glory (Heavenly Blue),Dec 1 2007
,Use In The United States Air Force,Dustmundo,Zolpidem,Dec 1 2007
,Brain Blender,LJ,"Morning Glory, Cannabis & Tea",Dec 1 2007
,Smoking in a Lightbulb Vaporiser,Psych0naut,Heroin,Nov 30 2007
,Sleeping Through Jail Time,Quetiapine,Quetipine (Seroquel),Nov 29 2007
,Smooth Energy Under the Stars,indica,2C-E & Alcohol,Nov 29 2007
,"The Strangest, Craziest Experience of My Life",SwEEt,Datura,Nov 28 2007
,The Human Ripping Mechanism,Xodenx,"LSD, Salvia divinorum (35x extract) & Cannabis",Nov 28 2007
,"Speedy, Narcissistic Euphoria",LisaLucy,"Cocaine, Cannabis & Alcohol",Nov 28 2007
,Pain is Just Another Thing,Bob,Morning Glory (Heavenly Blue),Nov 28 2007
,Absolute Amazement,NUSHAman,Salvia divinorum (leaves),Nov 28 2007
,An Awakening from Depression,Dumaro,MDMA (Ecstasy),Nov 27 2007
,What a Beautiful Drug It Is,Anonymo the Wise,Codeine,Nov 27 2007
,Sickening Yet Quite Pleasant,RaverPup,"2C-B, MDMA (Ecstasy) & Alcohol",Nov 27 2007
,20 Weeks of Hell,Nomic,Risperidone,Nov 27 2007
,Opposites and Disbelief,T-bird,Mushrooms & Cannabis,Nov 27 2007
,Faith,Slash,Mushrooms - P. semilanceata,Nov 27 2007
,A Beautiful Anti-Depressant,Belialith,Nutmeg (extract) & Alcohol (wine),Nov 27 2007
,Sally Soothes the Soul,The G-man,Salvia divinorum (5x extract),Nov 27 2007
,Psychic Surprise,Emo Earache,Salvia divinorum (20x extract),Nov 26 2007
,Being in a Spinning Infinite Regression Photo,X,Salvia divinorum (20x extract),Nov 26 2007
,Astral Trip,Carry,Amitriptyline & Cannabis,Nov 20 2007
,I Was God,JMT,Bromo-Dragonfly,Nov 20 2007
,My 36 hour Trip,Trendal,DXM,Nov 20 2007
,Bizarre Paranoia,Fotini,Cannabis,Nov 20 2007
,"Bad, Bad Friend",Guru Sigma,Cocaine,Nov 20 2007
,Phoenix Rising,No-One,Salvia divinorum (extract),Nov 20 2007
,Too Much,abc123,Amphetamines (Adderall),Nov 19 2007
,Mine Got Out,Manbrainpan,"Mushrooms, Cannabis & Beer",Nov 19 2007
,A Glimpse At Hell,Mushrooms,Mushrooms,Nov 18 2007
,Aliens in Motion,D NYC,LSD,Nov 18 2007
,My Whole Life Was Being Watched,SpiritGuide,Salvia divinorum (leaves),Nov 18 2007
,Shapes in the Ceiling,Barrett,LSD,Nov 18 2007
,Reality in Double,Aphony,Mushrooms & Cannabis,Nov 18 2007
,Ups And Down,Pharm,"Oxycodone, Amphetamines (Adderall) & Cannabis",Nov 17 2007
,Holy & Blissful,'Popgirl' 23,Mushrooms - P. cubensis,Nov 17 2007
,Analysis of a Difficult Experience,Psychedelic Cat,LSD,Nov 17 2007
,Dream Tripping,DrinkTheFear,Salvia divinorum (10x extract) & Dreams,Nov 17 2007
,Hard-Edged Trippin,TeKtonik,2C-I & Amphetamines (Dexedrine),Nov 17 2007
,Ranks Very Low,Bruce,Diphenhydramine,Nov 17 2007
,Best High in the World,OrsonXL,Oxycodone,Nov 17 2007
,"Ketamine Isn't Coke, Duh",Valerie,Ketamine,Nov 16 2007
,Sugar Cookie Desk-Vessel,The Biz,Salvia divinorum (leaves),Nov 16 2007
,Sleep.exe,CerberuS,MDMA (Ecstasy) & Dreams,Nov 16 2007
,Dangerous Stuff,Smith,Diphenhydramine & Alcohol,Nov 16 2007
,Saying Goodbye to Reality,John,Nitrous Oxide,Nov 16 2007
,Peruvian Magic,Trolly,"Cacti - T. peruvianus, Morning Glory, H.B. Woodrose, Mushrooms, Calamus, Kava & Ginseng",Nov 16 2007
,A Scary Climax to an Addiction,Stereophonic,Caffeine,Nov 16 2007
,A Look for the Opiate User,FamousRoger,Buprenorphine with Naloxone (Suboxone),Nov 16 2007
,The Beauty of Being Opiated,Guru Sigma,"Cyclobenzaprine, Codeine w/Acetaminophen & Tramadol",Nov 16 2007
,Gone in 10 Seconds,Lucidtrip,Salvia divinorum (25x extract),Nov 16 2007
,Unlocking the Door to the Real Existance,Spectre,Mushrooms,Nov 15 2007
,"Look, It's An Alien!",Whatever1,Morning Glory & Devices - Sound,Nov 15 2007
,Nightpass,Wooda,"LSD, Oxycodone & Valium",Nov 15 2007
,"True Story, and It Happened Way Too Fast",Nicole,Cocaine,Nov 15 2007
,My Reality Crumbled,Anastacia,Salvia divinorum,Nov 15 2007
,Dazed,Smashcrab,Datura,Nov 15 2007
,Change for the Better,Rattled,Oxycodone & Cannabis,Nov 15 2007
,"Relaxation, Concentration",ljuha,Valerian & Hops,Nov 13 2007
,A New Awareness,Jon,Meditation & OBE,Nov 13 2007
,Better Living,Danny,Amphetamines (Adderall),Nov 13 2007
,Bliss Until I Decided to Drive,M,Mushrooms & Cannabis,Nov 12 2007
,Reign of Apocalypse,Fatal Eclipse,Morning Glory (Heavenly Blue),Nov 12 2007
,Reptilian Restaurant,Hunter,Mushrooms & Tobacco,Nov 12 2007
,How I Learned True Meaning of 'Psychoactive',BobTheBuilder,Morning Glory & Cannabis,Nov 11 2007
,Good Friends leads to Good Trips,Dirty Sas,Mushrooms & Cannabis,Nov 10 2007
,My Techno - Pounding Circus Spaceship,Boyko,Salvia divinorum (extract),Nov 9 2007
,Cautionary Account,Inanna,MDMA,Nov 9 2007
,"Queasy Feverishness, Oh Dear...",mattski,BZP & TFMPP,Nov 9 2007
,Appreciative User,Keith,Cannabis,Nov 8 2007
,The Seeds Of Self-Destruction,Klaatu,Cannabis,Nov 8 2007
,Diet Weed,Jonah,Sceletium tortuosum (Kanna),Nov 7 2007
,A Shift in Head Space,Captain Ridiculous,Salvia divinorum (5x and 60x extracts),Nov 7 2007
,Legoland,Wallabee,Salvia divinorum (20x extract),Nov 7 2007
,Melting Into Nothing,UniversalTraveler,"Oxycodone, Cannabis & Meditation",Nov 7 2007
,Avoiding A Bad Trip,Pendragon,Mushrooms - P. azurescens & Cannabis,Nov 7 2007
,Beyond Horrible,Tensioned Ocelot,Mushrooms,Nov 7 2007
,Lowered Inhibitions,Jenna,Clonazepam,Nov 7 2007
,Fucked Up in Medical School,No Better,Amphetamines,Nov 7 2007
,Raped by Snow,Wes,Cocaine & Various,Nov 6 2007
,No Reality,Jesse,Mushrooms,Nov 6 2007
,A Magical Herb,TheFlyingDutchman,Wormwood,Nov 6 2007
,Meth and Me,That one guy,Methamphetamine,Nov 6 2007
,The Last Saturday's Club Pop-Up Chill Down,Teaf¾rie,5-MeO-DMT & Various,Nov 6 2007
,I Died,Mess,"Cacti - T. pachanoi, Nitrous Oxide & Cannabis",Nov 6 2007
,"Having to Die, Then Finding God",Dilated_Pupils,Mushrooms,Nov 6 2007
,Most Intense Experience I Have Ever Had,Chipmunk B.,Salvia divinorum (20x extract),Nov 6 2007
,Something Went Terribly Wrong,NoMoreDXM!!!,DXM,Nov 6 2007
,Experimental Narrative - Complete Ego Loss,Johnny Appleseed,Savlia divinorum (10x extract) & Cannabis,Nov 6 2007
,What is the Godhead?,Neo,Dreams/Endogenous,Nov 6 2007
,Strong Peak,Brian,Coleus,Nov 6 2007
,Every Negative Feeling,Marie,LSD,Nov 6 2007
,With the Intention to Stop Using Cocaine,newman,Ayahuasca (Syrian Rue & Mimosa tenuiflora),Nov 5 2007
,"Relaxing, Pleasant, Worthwhile",pillowz,Kratom,Nov 5 2007
,Disembodied Conciousness,Oahspe,Salvia divinorum (6x extract),Nov 4 2007
,River of Souls,Road Scholar,Ayahuasca (Syrian Rue & Mimosa),Nov 4 2007
,"Anxiety, Sickness, Poisoning",Inute,Piperazines & Alcohol,Nov 3 2007
,Beware,Biz,Paroxetine & Various,Nov 3 2007
,A Description for the Curious,Gungnir,Mushrooms,Nov 3 2007
,What Mushrooms Felt Like,PetShopWaffle,Mushrooms,Nov 3 2007
,On the Other Side of Reality,Rcin,LSD,Nov 3 2007
,"All the Bad of Other Pills, None of the Good",Don,Morphine,Nov 3 2007
,Everything,Xorkoth,"4-AcO-DMT, AMT & 2C-B",Nov 3 2007
,Apathetic 9-11,Jayne,Risperidone,Nov 2 2007
,Insight Into Amnesia,AlterEgo,Lorazepam & Cannabis,Nov 2 2007
,Trapped in a Loop,Enjoi,Salvia divinorum (20x extract),Nov 2 2007
,My First Dance with Lucy,NickAtNight,LSD & Cannabis,Nov 2 2007
,Accelerated Alice,Alice Cheetah,"Amphetamines, Methamphetamine & Various",Nov 1 2007
,Improved My Life,Captainsandals,Poppies - Opium,Nov 1 2007
,I Was Lost From the Beginning to the End,Twentyseven,LSD & Unknown,Nov 1 2007
,The Two Day Comedown,MSHolla,Cocaine,Nov 1 2007
,Out of Stock,Shadam,Salvia divinorum (leaves & 10x extract),Nov 1 2007
,Sunburn in a Pill,Spencer,Niacin,Nov 1 2007
,Country Lane in the Summer,Cat,Catnip & Cannabis,Nov 1 2007
,On the Job,The Veil,Mindfulness,Nov 1 2007
,Beautifully Profound,Trippin' Proletariat,Morning Glory,Nov 1 2007
,Accidental Overdose and Hospitalization,M.S.,"Bromo-Dragonfly, Benzodiazepines & Haloperidol",Nov 1 2007
,Quite a Surprise,TFS,Hydrocodone with Acetaminophen,Oct 31 2007
,WAY Too Much,T-zone,"2C-B, Cannabis & Sleep Deprivation",Oct 31 2007
,This Drug Scares Me (by Prescription),fostesa,GHB,Oct 31 2007
,Gentle Warning,KB,GBL,Oct 29 2007
,Most Incredible Experience,RealityGone,2C-T-7,Oct 29 2007
,"Numbers, Vertigo and The Guy",Kaleidoscope,2C-E & 2C-I,Oct 29 2007
,I Think I'm Out of My Mind,Cosmas,Salvia divinorum (10x extract),Oct 27 2007
,Long Term Health Risks,Xazathothx,Amphetamines,Oct 25 2007
,Oxy Head,Chris M,Opiates & Various,Oct 25 2007
,Shaping My Thoughts,Branflakes,Cannabis,Oct 25 2007
,Perspective in the Key of Triangle,Yosefxp,5-MeO-AMT,Oct 25 2007
,Window to the Subconscious,Cheese,Mushrooms - P. cubensis,Oct 24 2007
,Perfect Preparation! Amazing Trip!,Aquanina,Morning Glory (Heavenly Blue) & Cannabis,Oct 23 2007
,Mushrooms - Au Naturale,Soundgardener,"Mushrooms - P. Cubensis, Hydrocodone & Cannabis",Oct 23 2007
,Surprisingly Potent,Somniphile,Poppies - Opium,Oct 23 2007
,Peeling Back the Flesh of Reality,MIM,Mushrooms & Cannabbis,Oct 23 2007
,Controlling the Void,Dzdcnfsd,Amanitas - A. Muscaria,Oct 23 2007
,Pastures & Blue Sky,P-girl,Salvia divinorum,Oct 23 2007
,Burning/Sizzling Spider Web,Laura,Salvia divinorum (60x extract),Oct 22 2007
,Direct Mystical Transmission,Sam,"Ayahuasca (Banisteriopsis caapi & Mimosa tenuiflora), Mushrooms - C. cyanescens & Cannabis",Oct 22 2007
,Total Relaxation,Psych0naut,Clonazepam,Oct 22 2007
,Deep Psychedelic Trance,J,"Mushrooms, Cannabis & Nitrous Oxide",Oct 19 2007
,Fabrenzio's Batch,BK,LSD,Oct 19 2007
,The Wonderful World Of Nausea,Frog,Syrian Rue,Oct 19 2007
,Airy and Wonderful,Krazykay4lyfe,Hydrocone (with Acetaminophen),Oct 19 2007
,Turning the Pages,Nospam,Salvia divinorum (5x extract),Oct 19 2007
,A Dark Carnival,Kaoskid,Salvia divinorum (20x extract),Oct 19 2007
,Pizza with Rainbow Music,Hirotheavitar,Mushrooms,Oct 19 2007
,Pure Chaos,Nathan,Salvia divinorum (20x extract),Oct 18 2007
,42rd hr Delirium,Sleepless Llama,"Ephedrine, Caffeine, Sleep Deprivation & Cannabis",Oct 17 2007
,The Great Eastern Secret,Veng,Tobacco (Shisha),Oct 17 2007
,Do NOT Take Together,Adult Adder,Tyrosine (L-Tyrosine) & Amphetamine (Adderall),Oct 17 2007
,Controlled Study,Psych,Salvinorin-A,Oct 17 2007
,My First Chemical Love,Lecaotter,GBL,Oct 17 2007
,Sweet Bliss,Phantastica,"Opiates, Heroin, Opioids & Various",Oct 17 2007
,Happy Apathy,Seymour,Methadone,Oct 17 2007
,Chameleon People,Arzachel,Salvia divinorum (leaves & 5x extract),Oct 17 2007
,Puzzling Trip,Bevers002,Hydrocodone,Oct 17 2007
,Still Recovering,Chris,Methamphetamine,Oct 16 2007
,A Valid Method,JuggaKlown,Mushrooms & Cannabis,Oct 16 2007
,Wide-Eyed Dreaming,Alyosha,Diphenhydramine (Benadryl) & Cannabis,Oct 16 2007
,A Rollercoaster Ride At A Snail's Pace,KeyKnee,H.B. Woodrose,Oct 16 2007
,Making Tea,Anonymous,Poppies - Opium,Oct 16 2007
,Things I Won't Try Again,One Timer,"Mushrooms, Kratom, & Cannabis",Oct 16 2007
,Technicolor Dreams,Angryferret,Nicotine & Dreams,Oct 16 2007
,The Closest to Death I Have Ever Felt,Summer,Salvia divinorum (10x extract),Oct 16 2007
,"Worthless for High, Priceless for Getting Off",Gus Montana,Buprenorphine with Naloxone,Oct 16 2007
,Rewarding and Important,Drush,LSD,Oct 16 2007
